id_equipo,nombre,logo,tipo,id_deporte,id_pais
377,União RS,https://media.api-sports.io/football/teams/10056.png,Local,1,3
378,Veranópolis,https://media.api-sports.io/football/teams/10057.png,Local,1,3
379,Brazil U23,https://media.api-sports.io/football/teams/10171.png,Local,1,3
380,Humaitá,https://media.api-sports.io/football/teams/10478.png,Local,1,3
381,Atlético Cajazeirense,https://media.api-sports.io/football/teams/10670.png,Local,1,3
382,CRAC,https://media.api-sports.io/football/teams/10671.png,Local,1,3
383,Cabofriense,https://media.api-sports.io/football/teams/10672.png,Local,1,3
384,Cascavel,https://media.api-sports.io/football/teams/10673.png,Local,1,3
385,Goiânia,https://media.api-sports.io/football/teams/10674.png,Local,1,3
386,Ji-Paraná,https://media.api-sports.io/football/teams/10675.png,Local,1,3
387,Juventude MA,https://media.api-sports.io/football/teams/10676.png,Local,1,3
388,Marcílio Dias,https://media.api-sports.io/football/teams/10677.png,Local,1,3
389,Nacional PR,https://media.api-sports.io/football/teams/10678.png,Local,1,3
390,Real Noroeste,https://media.api-sports.io/football/teams/10679.png,Local,1,3
391,Tupynambás,https://media.api-sports.io/football/teams/10680.png,Local,1,3
392,Brasília,https://media.api-sports.io/football/teams/10685.png,Local,1,3
393,Estanciano,https://media.api-sports.io/football/teams/10686.png,Local,1,3
394,Ivinhema,https://media.api-sports.io/football/teams/10687.png,Local,1,3
395,Operário MT,https://media.api-sports.io/football/teams/10688.png,Local,1,3
396,Parauapebas,https://media.api-sports.io/football/teams/10689.png,Local,1,3
397,Rio Branco ES,https://media.api-sports.io/football/teams/10690.png,Local,1,3
398,Andirá,https://media.api-sports.io/football/teams/10852.png,Local,1,3
399,Independência,https://media.api-sports.io/football/teams/10853.png,Local,1,3
400,Náuas,https://media.api-sports.io/football/teams/10854.png,Local,1,3
401,Alto Acre,https://media.api-sports.io/football/teams/10856.png,Local,1,3
402,Amax,https://media.api-sports.io/football/teams/10857.png,Local,1,3
403,Oratório,https://media.api-sports.io/football/teams/10858.png,Local,1,3
404,Santana,https://media.api-sports.io/football/teams/10859.png,Local,1,3
405,São Paulo AP,https://media.api-sports.io/football/teams/10860.png,Local,1,3
406,Independente AP,https://media.api-sports.io/football/teams/10861.png,Local,1,3
407,Amazonas,https://media.api-sports.io/football/teams/10862.png,Local,1,3
408,Iranduba,https://media.api-sports.io/football/teams/10863.png,Local,1,3
409,São Raimundo AM,https://media.api-sports.io/football/teams/10864.png,Local,1,3
410,Peñarol,https://media.api-sports.io/football/teams/10865.png,Local,1,13
411,Rio Negro AM,https://media.api-sports.io/football/teams/10866.png,Local,1,3
412,Sul América,https://media.api-sports.io/football/teams/10867.png,Local,1,3
413,Manicoré,https://media.api-sports.io/football/teams/10868.png,Local,1,3
414,Holanda,https://media.api-sports.io/football/teams/10869.png,Local,1,3
415,Nacional Borbense,https://media.api-sports.io/football/teams/10870.png,Local,1,3
416,Flamengo U20,https://media.api-sports.io/football/teams/11054.png,Local,1,3
417,Ipatinga,https://media.api-sports.io/football/teams/12277.png,Local,1,3
418,Duque de Caxias,https://media.api-sports.io/football/teams/12278.png,Local,1,3
419,Baraúnas,https://media.api-sports.io/football/teams/12279.png,Local,1,3
420,Serrano BA,https://media.api-sports.io/football/teams/12280.png,Local,1,3
421,Vilhena,https://media.api-sports.io/football/teams/12281.png,Local,1,3
422,Estrela do Norte,https://media.api-sports.io/football/teams/12282.png,Local,1,3
423,Guarani de Palhoça,https://media.api-sports.io/football/teams/12283.png,Local,1,3
424,Itaporã,https://media.api-sports.io/football/teams/12284.png,Local,1,3
425,Aracruz,https://media.api-sports.io/football/teams/12285.png,Local,1,3
426,Araxá,https://media.api-sports.io/football/teams/12286.png,Local,1,3
427,Paragominas,https://media.api-sports.io/football/teams/12287.png,Local,1,3
428,Tiradentes CE,https://media.api-sports.io/football/teams/12288.png,Local,1,3
429,Ypiranga PE,https://media.api-sports.io/football/teams/12289.png,Local,1,3
430,Araguaína,https://media.api-sports.io/football/teams/12290.png,Local,1,3
431,Arapongas,https://media.api-sports.io/football/teams/12291.png,Local,1,3
432,CENE,https://media.api-sports.io/football/teams/12292.png,Local,1,3
433,Cerâmica,https://media.api-sports.io/football/teams/12293.png,Local,1,3
434,Comercial PI,https://media.api-sports.io/football/teams/12294.png,Local,1,3
435,Friburguense,https://media.api-sports.io/football/teams/12295.png,Local,1,3
436,Guarani MG,https://media.api-sports.io/football/teams/12296.png,Local,1,3
437,Horizonte,https://media.api-sports.io/football/teams/12297.png,Local,1,3
438,Nacional MG,https://media.api-sports.io/football/teams/12298.png,Local,1,3
439,Petrolina,https://media.api-sports.io/football/teams/12299.png,Local,1,3
440,Concórdia,https://media.api-sports.io/football/teams/12300.png,Local,1,3
441,Feirense,https://media.api-sports.io/football/teams/12301.png,Local,1,3
442,Brazil U17,https://media.api-sports.io/football/teams/12502.png,Local,1,3
443,Doce Mel,https://media.api-sports.io/football/teams/12905.png,Local,1,3
444,Atlanta,https://media.api-sports.io/football/teams/1948.png,Local,1,6
445,CSP,https://media.api-sports.io/football/teams/12907.png,Local,1,3
446,Nacional de Patos,https://media.api-sports.io/football/teams/12908.png,Local,1,3
447,Perilima,https://media.api-sports.io/football/teams/12909.png,Local,1,3
448,Sport PB,https://media.api-sports.io/football/teams/12910.png,Local,1,3
449,São Paulo Crystal,https://media.api-sports.io/football/teams/12911.png,Local,1,3
450,Juventus SC,https://media.api-sports.io/football/teams/12912.png,Local,1,3
451,Cascavel CR,https://media.api-sports.io/football/teams/12913.png,Local,1,3
452,Rio Branco PR,https://media.api-sports.io/football/teams/12914.png,Local,1,3
453,União PR,https://media.api-sports.io/football/teams/12915.png,Local,1,3
454,GAS,https://media.api-sports.io/football/teams/12916.png,Local,1,3
455,Rio Negro RR,https://media.api-sports.io/football/teams/12917.png,Local,1,3
456,Pinheiro,https://media.api-sports.io/football/teams/12918.png,Local,1,3
457,São José MA,https://media.api-sports.io/football/teams/12919.png,Local,1,3
458,Pacajus,https://media.api-sports.io/football/teams/12920.png,Local,1,3
459,Capital Brasilia,https://media.api-sports.io/football/teams/12921.png,Local,1,3
460,Ceilandense,https://media.api-sports.io/football/teams/12922.png,Local,1,3
461,Formosa,https://media.api-sports.io/football/teams/12923.png,Local,1,3
462,Paranoá,https://media.api-sports.io/football/teams/12924.png,Local,1,3
463,Real FC,https://media.api-sports.io/football/teams/12925.png,Local,1,3
464,Taguatinga,https://media.api-sports.io/football/teams/12926.png,Local,1,3
465,Unaí Itapuã,https://media.api-sports.io/football/teams/12927.png,Local,1,3
466,Linhares,https://media.api-sports.io/football/teams/12928.png,Local,1,3
467,Rio Branco-VN,https://media.api-sports.io/football/teams/12929.png,Local,1,3
468,São Mateus,https://media.api-sports.io/football/teams/12930.png,Local,1,3
469,ABPN Canaã,https://media.api-sports.io/football/teams/12931.png,Local,1,3
470,Cajazeiras,https://media.api-sports.io/football/teams/12932.png,Local,1,3
471,Olímpia BA,https://media.api-sports.io/football/teams/12933.png,Local,1,3
472,UNIRB,https://media.api-sports.io/football/teams/12934.png,Local,1,3
473,Galícia,https://media.api-sports.io/football/teams/12935.png,Local,1,3
474,Andraus Brasil,https://media.api-sports.io/football/teams/12936.png,Local,1,3
475,Apucarana,https://media.api-sports.io/football/teams/12937.png,Local,1,3
476,Araucária,https://media.api-sports.io/football/teams/12938.png,Local,1,3
477,Azuriz,https://media.api-sports.io/football/teams/12939.png,Local,1,3
478,Batel,https://media.api-sports.io/football/teams/12940.png,Local,1,3
479,Independiente FSJ,https://media.api-sports.io/football/teams/12941.png,Local,1,3
480,Rolândia,https://media.api-sports.io/football/teams/12942.png,Local,1,3
481,Guajará,https://media.api-sports.io/football/teams/12943.png,Local,1,3
482,Guaporé,https://media.api-sports.io/football/teams/12944.png,Local,1,3
483,Pimentense,https://media.api-sports.io/football/teams/12945.png,Local,1,3
484,Porto Velho,https://media.api-sports.io/football/teams/12946.png,Local,1,3
485,União Cacoalense,https://media.api-sports.io/football/teams/12947.png,Local,1,3
486,Força e Luz,https://media.api-sports.io/football/teams/12948.png,Local,1,3
487,Lazio,https://media.api-sports.io/football/teams/487.png,Local,1,12
488,Sassuolo,https://media.api-sports.io/football/teams/488.png,Local,1,12
489,AC Milan,https://media.api-sports.io/football/teams/489.png,Local,1,12
490,Cagliari,https://media.api-sports.io/football/teams/490.png,Local,1,12
491,Avaí U20,https://media.api-sports.io/football/teams/12953.png,Local,1,3
492,Napoli,https://media.api-sports.io/football/teams/492.png,Local,1,12
493,Bragantino PA U20,https://media.api-sports.io/football/teams/12955.png,Local,1,3
494,Udinese,https://media.api-sports.io/football/teams/494.png,Local,1,12
495,Genoa,https://media.api-sports.io/football/teams/495.png,Local,1,12
496,Juventus,https://media.api-sports.io/football/teams/496.png,Local,1,12
497,AS Roma,https://media.api-sports.io/football/teams/497.png,Local,1,12
498,Gama U20,https://media.api-sports.io/football/teams/12960.png,Local,1,3
499,Atalanta,https://media.api-sports.io/football/teams/499.png,Local,1,12
500,Bologna,https://media.api-sports.io/football/teams/500.png,Local,1,12
501,Jaciobá U20,https://media.api-sports.io/football/teams/12963.png,Local,1,3
502,Fiorentina,https://media.api-sports.io/football/teams/502.png,Local,1,12
503,Torino,https://media.api-sports.io/football/teams/503.png,Local,1,12
504,Verona,https://media.api-sports.io/football/teams/504.png,Local,1,12
505,Inter,https://media.api-sports.io/football/teams/505.png,Local,1,12
506,Palmeiras U20,https://media.api-sports.io/football/teams/12968.png,Local,1,3
507,Perilima U20,https://media.api-sports.io/football/teams/12969.png,Local,1,3
508,Serra U20,https://media.api-sports.io/football/teams/12970.png,Local,1,3
509,Sport Recife U20,https://media.api-sports.io/football/teams/12971.png,Local,1,3
510,São José PA U20,https://media.api-sports.io/football/teams/12972.png,Local,1,3
511,Empoli,https://media.api-sports.io/football/teams/511.png,Local,1,12
512,Frosinone,https://media.api-sports.io/football/teams/512.png,Local,1,12
513,Trem U20,https://media.api-sports.io/football/teams/12975.png,Local,1,3
514,Salernitana,https://media.api-sports.io/football/teams/514.png,Local,1,12
515,União ABC U20,https://media.api-sports.io/football/teams/12977.png,Local,1,3
516,União MT U20,https://media.api-sports.io/football/teams/12978.png,Local,1,3
517,Vasco da Gama U20,https://media.api-sports.io/football/teams/13143.png,Local,1,3
518,Vilhenense U20,https://media.api-sports.io/football/teams/12980.png,Local,1,3
519,América Mineiro U20,https://media.api-sports.io/football/teams/12981.png,Local,1,3
520,Assisense U20,https://media.api-sports.io/football/teams/12983.png,Local,1,3
521,Athletico PR U20,https://media.api-sports.io/football/teams/13137.png,Local,1,3
522,Atlético Cearense U20,https://media.api-sports.io/football/teams/12985.png,Local,1,3
523,Atlético GO U20,https://media.api-sports.io/football/teams/12986.png,Local,1,3
524,Botafogo SP U20,https://media.api-sports.io/football/teams/12987.png,Local,1,3
525,Brasil de Pelotas U20,https://media.api-sports.io/football/teams/12988.png,Local,1,3
526,CRB U20,https://media.api-sports.io/football/teams/12989.png,Local,1,3
527,CSA U20,https://media.api-sports.io/football/teams/12990.png,Local,1,3
528,Canaã U20,https://media.api-sports.io/football/teams/12991.png,Local,1,3
529,Barcelona,https://media.api-sports.io/football/teams/529.png,Local,1,2
530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,Local,1,2
531,Athletic Club,https://media.api-sports.io/football/teams/531.png,Local,1,2
532,Valencia,https://media.api-sports.io/football/teams/532.png,Local,1,2
533,Villarreal,https://media.api-sports.io/football/teams/533.png,Local,1,2
534,Las Palmas,https://media.api-sports.io/football/teams/534.png,Local,1,2
535,Corinthians U20,https://media.api-sports.io/football/teams/12998.png,Local,1,3
536,Sevilla,https://media.api-sports.io/football/teams/536.png,Local,1,2
537,Cruzeiro U20,https://media.api-sports.io/football/teams/13000.png,Local,1,3
538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,Local,1,2
539,Desportiva Paraense U20,https://media.api-sports.io/football/teams/13002.png,Local,1,3
540,Desportivo Brasil U20,https://media.api-sports.io/football/teams/13003.png,Local,1,3
541,Real Madrid,https://media.api-sports.io/football/teams/541.png,Local,1,2
542,Alaves,https://media.api-sports.io/football/teams/542.png,Local,1,2
543,Real Betis,https://media.api-sports.io/football/teams/543.png,Local,1,2
544,Flamengo SP U20,https://media.api-sports.io/football/teams/13007.png,Local,1,3
545,Fluminense U20,https://media.api-sports.io/football/teams/13008.png,Local,1,3
546,Getafe,https://media.api-sports.io/football/teams/546.png,Local,1,2
547,Girona,https://media.api-sports.io/football/teams/547.png,Local,1,2
548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,Local,1,2
549,Guarani U20,https://media.api-sports.io/football/teams/13012.png,Local,1,3
550,Guarulhos U20,https://media.api-sports.io/football/teams/13013.png,Local,1,3
551,Inter Limeira U20,https://media.api-sports.io/football/teams/13014.png,Local,1,3
552,Itapirense U20,https://media.api-sports.io/football/teams/13015.png,Local,1,3
553,Ituano U20,https://media.api-sports.io/football/teams/13016.png,Local,1,3
554,Jacuipense U20,https://media.api-sports.io/football/teams/13017.png,Local,1,3
555,Jaguariúna U20,https://media.api-sports.io/football/teams/13018.png,Local,1,3
556,Joinville U20,https://media.api-sports.io/football/teams/13019.png,Local,1,3
557,Juventude U20,https://media.api-sports.io/football/teams/13020.png,Local,1,3
558,Juventus U20,https://media.api-sports.io/football/teams/13021.png,Local,1,3
559,Linense U20,https://media.api-sports.io/football/teams/13022.png,Local,1,3
560,Linhares U20,https://media.api-sports.io/football/teams/13023.png,Local,1,3
561,Manthiqueira U20,https://media.api-sports.io/football/teams/13024.png,Local,1,3
562,Marília U20,https://media.api-sports.io/football/teams/13025.png,Local,1,3
563,Mauá U20,https://media.api-sports.io/football/teams/13026.png,Local,1,3
564,Mirassol U20,https://media.api-sports.io/football/teams/13027.png,Local,1,3
565,Nacional SP U20,https://media.api-sports.io/football/teams/13028.png,Local,1,3
566,Nautico U20,https://media.api-sports.io/football/teams/13029.png,Local,1,3
567,Noroeste U20,https://media.api-sports.io/football/teams/13030.png,Local,1,3
568,Nova Andradina U20,https://media.api-sports.io/football/teams/13031.png,Local,1,3
569,Nova Iguaçu U20,https://media.api-sports.io/football/teams/13032.png,Local,1,3
570,Novorizontino U20,https://media.api-sports.io/football/teams/13033.png,Local,1,3
571,Oeste U20,https://media.api-sports.io/football/teams/13034.png,Local,1,3
572,Olímpico SE U20,https://media.api-sports.io/football/teams/13035.png,Local,1,3
573,Operário PR U20,https://media.api-sports.io/football/teams/13036.png,Local,1,3
574,Osasco Audax U20,https://media.api-sports.io/football/teams/13037.png,Local,1,3
575,Osvaldo Cruz U20,https://media.api-sports.io/football/teams/13038.png,Local,1,3
576,Palmeira U20,https://media.api-sports.io/football/teams/13039.png,Local,1,3
577,Paraná U20,https://media.api-sports.io/football/teams/13040.png,Local,1,3
578,Paulista U20,https://media.api-sports.io/football/teams/13041.png,Local,1,3
579,Penapolense U20,https://media.api-sports.io/football/teams/13042.png,Local,1,3
580,Petrolina U20,https://media.api-sports.io/football/teams/13043.png,Local,1,3
581,Ponte Preta U20,https://media.api-sports.io/football/teams/13044.png,Local,1,3
582,Portuguesa U20,https://media.api-sports.io/football/teams/13045.png,Local,1,3
583,Primavera SP U20,https://media.api-sports.io/football/teams/13046.png,Local,1,3
584,RB Brasil U20,https://media.api-sports.io/football/teams/13047.png,Local,1,3
585,Real FC U20,https://media.api-sports.io/football/teams/13048.png,Local,1,3
586,Resende FC U20,https://media.api-sports.io/football/teams/13049.png,Local,1,3
587,Retrô U20,https://media.api-sports.io/football/teams/13050.png,Local,1,3
588,Rio Claro SP U20,https://media.api-sports.io/football/teams/13051.png,Local,1,3
589,Ríver U20,https://media.api-sports.io/football/teams/13052.png,Local,1,3
590,Santa Cruz U20,https://media.api-sports.io/football/teams/13053.png,Local,1,3
591,Santo André U20,https://media.api-sports.io/football/teams/13054.png,Local,1,3
592,Santos U20,https://media.api-sports.io/football/teams/13055.png,Local,1,3
593,Sergipe U20,https://media.api-sports.io/football/teams/13056.png,Local,1,3
594,Sertãozinho U20,https://media.api-sports.io/football/teams/13057.png,Local,1,3
595,Socorrense U20,https://media.api-sports.io/football/teams/13058.png,Local,1,3
596,São Bento U20,https://media.api-sports.io/football/teams/13059.png,Local,1,3
597,São Bernardo FC U20,https://media.api-sports.io/football/teams/13060.png,Local,1,3
598,São Caetano U20,https://media.api-sports.io/football/teams/13061.png,Local,1,3
599,Taboão da Serra SP U20,https://media.api-sports.io/football/teams/13062.png,Local,1,3
600,Tanabi SP U20,https://media.api-sports.io/football/teams/13063.png,Local,1,3
601,Taubaté U20,https://media.api-sports.io/football/teams/13064.png,Local,1,3
602,Timon MA U20,https://media.api-sports.io/football/teams/13065.png,Local,1,3
603,Trindade U20,https://media.api-sports.io/football/teams/13066.png,Local,1,3
604,União Mogi U20,https://media.api-sports.io/football/teams/13067.png,Local,1,3
605,União Suzano SP U20,https://media.api-sports.io/football/teams/13068.png,Local,1,3
606,Velo Clube U20,https://media.api-sports.io/football/teams/13069.png,Local,1,3
607,Vila Nova U20,https://media.api-sports.io/football/teams/13070.png,Local,1,3
608,Visão Celeste U20,https://media.api-sports.io/football/teams/13071.png,Local,1,3
609,Vitória U20,https://media.api-sports.io/football/teams/13072.png,Local,1,3
610,Vitória da Conquista U20,https://media.api-sports.io/football/teams/13073.png,Local,1,3
611,Volta Redonda U20,https://media.api-sports.io/football/teams/13074.png,Local,1,3
612,Votuporanguense U20,https://media.api-sports.io/football/teams/13075.png,Local,1,3
613,XV de Jaú U20,https://media.api-sports.io/football/teams/13076.png,Local,1,3
614,XV de Piracicaba U20,https://media.api-sports.io/football/teams/13077.png,Local,1,3
615,Água Santa U20,https://media.api-sports.io/football/teams/13078.png,Local,1,3
616,CAP Uberlândia,https://media.api-sports.io/football/teams/13079.png,Local,1,3
617,Democrata GV,https://media.api-sports.io/football/teams/13080.png,Local,1,3
618,Democrata SL,https://media.api-sports.io/football/teams/13081.png,Local,1,3
619,Mamoré,https://media.api-sports.io/football/teams/13082.png,Local,1,3
620,Nacional AC MG,https://media.api-sports.io/football/teams/13083.png,Local,1,3
621,Pouso Alegre,https://media.api-sports.io/football/teams/13084.png,Local,1,3
622,Serranense,https://media.api-sports.io/football/teams/13085.png,Local,1,3
623,Betim,https://media.api-sports.io/football/teams/13086.png,Local,1,3
624,Campo Grande,https://media.api-sports.io/football/teams/13087.png,Local,1,3
625,Esporte Limoeiro,https://media.api-sports.io/football/teams/13088.png,Local,1,3
626,Maracanã,https://media.api-sports.io/football/teams/13089.png,Local,1,3
627,Maranguape,https://media.api-sports.io/football/teams/13090.png,Local,1,3
628,União CE,https://media.api-sports.io/football/teams/13091.png,Local,1,3
629,Crato,https://media.api-sports.io/football/teams/13092.png,Local,1,3
630,Flamengo PI,https://media.api-sports.io/football/teams/13093.png,Local,1,3
631,Piauí,https://media.api-sports.io/football/teams/13094.png,Local,1,3
632,Picos,https://media.api-sports.io/football/teams/13095.png,Local,1,3
633,Timon,https://media.api-sports.io/football/teams/13096.png,Local,1,3
634,Decisão,https://media.api-sports.io/football/teams/13097.png,Local,1,3
635,Retrô,https://media.api-sports.io/football/teams/13098.png,Local,1,3
636,Chapadão,https://media.api-sports.io/football/teams/13099.png,Local,1,3
637,Maracaju,https://media.api-sports.io/football/teams/13100.png,Local,1,3
638,Nova Andradina,https://media.api-sports.io/football/teams/13101.png,Local,1,3
639,Ponta Porã,https://media.api-sports.io/football/teams/13102.png,Local,1,3
640,Costa Rica,https://media.api-sports.io/football/teams/29.png,Local,1,41
641,América RJ,https://media.api-sports.io/football/teams/13104.png,Local,1,3
642,Angra dos Reis,https://media.api-sports.io/football/teams/13105.png,Local,1,3
643,Artsul,https://media.api-sports.io/football/teams/13106.png,Local,1,3
644,Audax Rio,https://media.api-sports.io/football/teams/13107.png,Local,1,3
645,Barra da Tijuca,https://media.api-sports.io/football/teams/13108.png,Local,1,3
646,Bonsucesso,https://media.api-sports.io/football/teams/13109.png,Local,1,3
647,Campos AA,https://media.api-sports.io/football/teams/13110.png,Local,1,3
648,Gonçalense,https://media.api-sports.io/football/teams/13111.png,Local,1,3
649,Goytacaz,https://media.api-sports.io/football/teams/13112.png,Local,1,3
650,Nova Cidade,https://media.api-sports.io/football/teams/13113.png,Local,1,3
651,Olaria,https://media.api-sports.io/football/teams/13114.png,Local,1,3
652,Sampaio Corrêa RJ,https://media.api-sports.io/football/teams/13115.png,Local,1,3
653,Serra Macaense,https://media.api-sports.io/football/teams/13116.png,Local,1,3
654,Serrano RJ,https://media.api-sports.io/football/teams/13117.png,Local,1,3
655,São Gonçalo EC RJ,https://media.api-sports.io/football/teams/13118.png,Local,1,3
656,Tigres do Brasil,https://media.api-sports.io/football/teams/13119.png,Local,1,3
657,América de Pedrinhas,https://media.api-sports.io/football/teams/13120.png,Local,1,3
658,Boca Júnior,https://media.api-sports.io/football/teams/13121.png,Local,1,3
659,Dorense,https://media.api-sports.io/football/teams/13122.png,Local,1,3
660,Carajás,https://media.api-sports.io/football/teams/13123.png,Local,1,3
661,Castanhal,https://media.api-sports.io/football/teams/13124.png,Local,1,3
662,Itupiranga,https://media.api-sports.io/football/teams/13125.png,Local,1,3
663,Tapajós,https://media.api-sports.io/football/teams/13126.png,Local,1,3
664,Grêmio Anápolis,https://media.api-sports.io/football/teams/13127.png,Local,1,3
665,Jaraguá EC,https://media.api-sports.io/football/teams/13128.png,Local,1,3
666,Maracanã,https://media.api-sports.io/football/teams/13089.png,Local,1,3
667,Maranguape,https://media.api-sports.io/football/teams/13090.png,Local,1,3
668,União CE,https://media.api-sports.io/football/teams/13091.png,Local,1,3
669,Crato,https://media.api-sports.io/football/teams/13092.png,Local,1,3
670,Flamengo PI,https://media.api-sports.io/football/teams/13093.png,Local,1,3
671,Piauí,https://media.api-sports.io/football/teams/13094.png,Local,1,3
672,Picos,https://media.api-sports.io/football/teams/13095.png,Local,1,3
673,Timon,https://media.api-sports.io/football/teams/13096.png,Local,1,3
674,Decisão,https://media.api-sports.io/football/teams/13097.png,Local,1,3
675,Retrô,https://media.api-sports.io/football/teams/13098.png,Local,1,3
676,Chapadão,https://media.api-sports.io/football/teams/13099.png,Local,1,3
677,Maracaju,https://media.api-sports.io/football/teams/13100.png,Local,1,3
678,Nova Andradina,https://media.api-sports.io/football/teams/13101.png,Local,1,3
679,Ponta Porã,https://media.api-sports.io/football/teams/13102.png,Local,1,3
680,Costa Rica,https://media.api-sports.io/football/teams/13103.png,Local,1,36
681,América RJ,https://media.api-sports.io/football/teams/13104.png,Local,1,3
682,Angra dos Reis,https://media.api-sports.io/football/teams/13105.png,Local,1,3
683,Artsul,https://media.api-sports.io/football/teams/13106.png,Local,1,3
684,Audax Rio,https://media.api-sports.io/football/teams/13107.png,Local,1,3
685,Barra da Tijuca,https://media.api-sports.io/football/teams/13108.png,Local,1,3
686,Bonsucesso,https://media.api-sports.io/football/teams/13109.png,Local,1,3
687,Campos AA,https://media.api-sports.io/football/teams/13110.png,Local,1,3
688,Gonçalense,https://media.api-sports.io/football/teams/13111.png,Local,1,3
689,Goytacaz,https://media.api-sports.io/football/teams/13112.png,Local,1,3
690,Nova Cidade,https://media.api-sports.io/football/teams/13113.png,Local,1,3
691,Olaria,https://media.api-sports.io/football/teams/13114.png,Local,1,3
692,Sampaio Corrêa RJ,https://media.api-sports.io/football/teams/13115.png,Local,1,3
693,Serra Macaense,https://media.api-sports.io/football/teams/13116.png,Local,1,3
694,Serrano RJ,https://media.api-sports.io/football/teams/13117.png,Local,1,3
695,São Gonçalo EC RJ,https://media.api-sports.io/football/teams/13118.png,Local,1,3
696,Tigres do Brasil,https://media.api-sports.io/football/teams/13119.png,Local,1,3
697,América de Pedrinhas,https://media.api-sports.io/football/teams/13120.png,Local,1,3
698,Boca Júnior,https://media.api-sports.io/football/teams/13121.png,Local,1,3
699,Dorense,https://media.api-sports.io/football/teams/13122.png,Local,1,3
700,Carajás,https://media.api-sports.io/football/teams/13123.png,Local,1,3
701,Castanhal,https://media.api-sports.io/football/teams/13124.png,Local,1,3
702,Itupiranga,https://media.api-sports.io/football/teams/13125.png,Local,1,3
703,Tapajós,https://media.api-sports.io/football/teams/13126.png,Local,1,3
704,Grêmio Anápolis,https://media.api-sports.io/football/teams/13127.png,Local,1,3
705,Jaraguá EC,https://media.api-sports.io/football/teams/13128.png,Local,1,3
706,Coimbra,https://media.api-sports.io/football/teams/13129.png,Local,1,3
707,Nova Mutum EC,https://media.api-sports.io/football/teams/13130.png,Local,1,3
708,Poconé,https://media.api-sports.io/football/teams/13131.png,Local,1,3
709,Araguacema,https://media.api-sports.io/football/teams/13132.png,Local,1,3
710,Atlético Cerrado,https://media.api-sports.io/football/teams/13133.png,Local,1,3
711,Capital,https://media.api-sports.io/football/teams/13134.png,Local,1,3
712,Nova Conquista,https://media.api-sports.io/football/teams/13135.png,Local,1,3
713,América RJ U20,https://media.api-sports.io/football/teams/13136.png,Local,1,3
714,Athletic Club,https://media.api-sports.io/football/teams/13975.png,Local,1,2
715,CFRJ / Maricá,https://media.api-sports.io/football/teams/14000.png,Local,1,3
716,Rio São Paulo,https://media.api-sports.io/football/teams/14001.png,Local,1,3
717,Barcelona BA,https://media.api-sports.io/football/teams/15103.png,Local,1,3
718,Jequié,https://media.api-sports.io/football/teams/15104.png,Local,1,3
719,Teixeira de Freitas,https://media.api-sports.io/football/teams/15105.png,Local,1,3
720,Colo Colo,https://media.api-sports.io/football/teams/15106.png,Local,1,5
721,Iguatu,https://media.api-sports.io/football/teams/15505.png,Local,1,3
722,Itapipoca,https://media.api-sports.io/football/teams/15506.png,Local,1,3
723,Pacatuba,https://media.api-sports.io/football/teams/15507.png,Local,1,3
724,Aliança AL,https://media.api-sports.io/football/teams/15603.png,Local,1,3
725,Atlético Gloriense,https://media.api-sports.io/football/teams/15604.png,Local,1,3
726,Maruinense,https://media.api-sports.io/football/teams/15605.png,Local,1,3
727,IAPE,https://media.api-sports.io/football/teams/15606.png,Local,1,3
728,Timon MA,https://media.api-sports.io/football/teams/15607.png,Local,1,3
729,Pinheiros,https://media.api-sports.io/football/teams/15608.png,Local,1,3
730,Vilavelhense,https://media.api-sports.io/football/teams/15609.png,Local,1,3
731,Gavião,https://media.api-sports.io/football/teams/15610.png,Local,1,3
732,Tuna Luso,https://media.api-sports.io/football/teams/15611.png,Local,1,3
733,Samambaia,https://media.api-sports.io/football/teams/15612.png,Local,1,3
734,Santa Maria,https://media.api-sports.io/football/teams/15613.png,Local,1,3
735,Próspera Criciúma,https://media.api-sports.io/football/teams/15614.png,Local,1,3
736,Ação,https://media.api-sports.io/football/teams/15615.png,Local,1,3
737,Grêmio Sorriso,https://media.api-sports.io/football/teams/15616.png,Local,1,3
738,Fluminense PI,https://media.api-sports.io/football/teams/15617.png,Local,1,3
739,Tiradentes PI,https://media.api-sports.io/football/teams/15618.png,Local,1,3
740,Bandeirante SP,https://media.api-sports.io/football/teams/15621.png,Local,1,3
741,São José EC,https://media.api-sports.io/football/teams/15622.png,Local,1,3
742,Avaí U23,https://media.api-sports.io/football/teams/16042.png,Local,1,3
743,CRB U23,https://media.api-sports.io/football/teams/16043.png,Local,1,3
744,Ceará U23,https://media.api-sports.io/football/teams/16044.png,Local,1,3
745,Corinthians U23,https://media.api-sports.io/football/teams/16045.png,Local,1,3
746,Coritiba U23,https://media.api-sports.io/football/teams/16046.png,Local,1,3
747,Fluminense U23,https://media.api-sports.io/football/teams/16047.png,Local,1,3
748,Fortaleza U23,https://media.api-sports.io/football/teams/16048.png,Local,1,3
749,Grêmio U23,https://media.api-sports.io/football/teams/16049.png,Local,1,3
750,Juventude U23,https://media.api-sports.io/football/teams/16050.png,Local,1,3
751,Paraná U23,https://media.api-sports.io/football/teams/16051.png,Local,1,3
